N;ID;Title;Weight;
870;#870-D154;Barbie;40;
871;#871-D155;Barbie;40;
873;#873-V125;Submarine;90;
874;#874-D156;MonsterHigh;40;
875;#875-V126;Boat;80;
876;#876-C125;SpeedCar;60;
877;#877-ST109;TeddyBear;30;
878;#878-C126;RFCar;75;
879;#879-C127;RFCar;75;
880;#880-D157;Barbie;40;
881;#881-R73;SimpleRobot;55;
882;#882-TG169;Constructor;35;
883;#883-A122;Helicopter;95;
884;#884-R74;SimpleRobot;55;
885;#885-A123;Quadcopter;99;
886;#886-A124;Quadcopter;99;
887;#887-A125;Helicopter;95;
888;#888-V127;SpeedBoat;80;
889;#889-TG170;Constructor;35;
890;#890-A126;Helicopter;95;
891;#891-V128;Boat;80;
892;#892-ST110;TeddyBear;30;
893;#893-C128;SpecialServiceCar;60;
894;#894-TG171;Monopoly;35;
895;#895-D158;Barbie;40;
896;#896-C129;RFCar;75;
897;#897-D159;Barbie;40;
898;#898-D160;MonsterHigh;40;
899;#899-ST111;TeddyBear;30;
900;#900-V129;Boat;80;
901;#901-TG172;RPG;55;
902;#902-V130;SpeedBoat;80;
903;#903-TG173;Monopoly;35;
904;#904-R75;RF_Robot;65;
905;#905-V131;SpeedBoat;80;
906;#906-R76;SimpleRobot;55;
907;#907-D161;MonsterHigh;40;
908;#908-TG174;RPG;55;
909;#909-TG175;Chess;35;
910;#910-R77;RF_Robot;65;
911;#911-D162;LOL;40;
912;#912-C130;SpecialServiceCar;60;
913;#913-A127;Helicopter;95;
914;#914-D163;Barbie;40;
915;#915-ST112;TeddyBear;30;
916;#916-V132;SpeedBoat;80;
917;#917-TG176;RPG;55;
918;#918-ST113;Stitch;30;
920;#920-A128;Plane;90;
921;#921-A129;Helicopter;95;
922;#922-C131;RFCar;75;
924;#924-V133;Boat;80;
925;#925-C132;SpeedCar;60;
926;#926-C133;RFCar;75;
927;#927-TG177;Constructor;35;
928;#928-A130;Helicopter;95;
929;#929-D165;LOL;40;
930;#930-A131;Helicopter;95;
931;#931-A132;Quadcopter;99;
932;#932-ST115;Stitch;30;
933;#933-TG178;RPG;55;
934;#934-V134;SpeedBoat;80;
935;#935-V135;SpeedBoat;80;
936;#936-ST116;Kitty;30;
937;#937-TG179;Chess;35;
938;#938-C134;SpeedCar;60;
939;#939-D166;LOL;40;
940;#940-ST117;Stitch;30;
941;#941-C135;SpecialServiceCar;60;
942;#942-D167;Barbie;40;
943;#943-TG180;Constructor;35;
944;#944-D168;MonsterHigh;40;
945;#945-V136;Boat;80;
946;#946-R78;RF_Robot;65;
947;#947-A133;Plane;90;
948;#948-V137;Boat;80;
949;#949-TG181;Monopoly;35;
950;#950-A134;Helicopter;95;
951;#951-V138;Submarine;90;
952;#952-ST118;Stitch;30;
953;#953-TG182;Chess;35;
954;#954-R79;SimpleRobot;55;
955;#955-A135;Helicopter;95;
957;#957-V139;SpeedBoat;80;
959;#959-C136;SpeedCar;60;
960;#960-A136;Plane;90;
962;#962-TG184;Monopoly;35;
963;#963-C137;SpecialServiceCar;60;
964;#964-V141;SpeedBoat;80;
965;#965-A137;Quadcopter;99;
966;#966-D169;Barbie;40;
967;#967-ST120;Kitty;30;
970;#970-ST121;Stitch;30;
971;#971-V142;SpeedBoat;80;
972;#972-TG185;RPG;55;
973;#973-R80;SimpleRobot;55;
974;#974-TG186;Chess;35;
975;#975-R81;RF_Robot;65;
977;#977-R83;RF_Robot;65;
978;#978-C139;SpecialServiceCar;60;
979;#979-V143;Boat;80;
980;#980-TG187;Chess;35;
981;#981-A138;Plane;90;
982;#982-TG188;RPG;55;
983;#983-R84;SimpleRobot;55;
984;#984-C140;SpeedCar;60;
985;#985-V144;Boat;80;
986;#986-V145;Boat;80;
987;#987-D171;LOL;40;
988;#988-C141;RFCar;75;
989;#989-ST122;Kitty;30;
990;#990-ST123;Kitty;30;
991;#991-TG189;Monopoly;35;
992;#992-A139;Helicopter;95;
993;#993-V146;Submarine;90;
994;#994-A140;Helicopter;95;
995;#995-ST124;TeddyBear;30;
996;#996-C142;SpecialServiceCar;60;
997;#997-C143;SpecialServiceCar;60;
998;#998-ST125;Kitty;30;
999;#999-TG190;Chess;35;
1000;#1000-C144;RFCar;75;
